Date,Open,High,Low,Close,Volume
2021-12-28,377.187,382.352,376.505,379.78,312342.78484864
2021-12-29,379.78,381.174,378.682,379.443,370688.9599451
2021-12-30,380.196,382.145,378.662,378.988,381416.32893529
2021-12-31,378.483,382.62,378.453,381.491,420164.21229111
2022-01-03,381.374,382.481,377.226,379.977,671818.28400097
2022-01-04,381.957,392.119,381.957,391.269,751511.06438993
2022-01-05,385.409,393.811,384.559,389.299,1088313.0590049
2022-01-06,391.832,394.069,388.715,391.546,775513.48934386
2022-01-07,392.584,395.374,390.378,394.653,921931.21226193
2022-01-10,399.165,400.976,393.494,396.434,1033002.6838563
2022-01-11,391.97,395.908,389.804,394.83,613871.29032242
2022-01-12,395.544,396.434,387.983,389.834,725290.40345543
2022-01-13,389.834,394.108,388.685,391.882,675063.27522354
2022-01-14,391.555,398.185,390.18,397.641,949818.32929297
2022-01-18,397.522,398.185,390.19,395.85,786093.31279732
2022-01-19,397.245,403.083,395.701,395.87,578487.64732161
2022-01-20,395.711,398.581,391.259,391.683,856458.38562343
2022-01-21,393.999,401.727,392.089,393.069,941656.83782195
2022-01-24,392.267,398.917,389.042,397.255,1322389.0001245
2022-01-25,393.95,399.729,387.35,397.374,1002229.3335859
2022-01-26,396.721,402.865,393.445,397.423,1127445.9755765
2022-01-27,384.134,385.569,366.016,368.608,1824181.2647421
2022-01-28,365.115,375.257,364.016,374.723,934439.23355177
2022-01-31,371.329,372.695,361.592,364.571,1158559.8932844
2022-02-01,364.561,366.57,359.366,365.243,911499.9449311
2022-02-02,362.107,366.56,359.99,365.639,775956.12595411
2022-02-03,367.134,369.399,362.7,368.43,685941.22150808
2022-02-04,366.936,369.518,361.711,364.422,540246.06748572
2022-02-07,365.204,370.191,362.899,367.786,547663.76775779
2022-02-08,368.895,374.525,366.303,373.853,616364.4056591
2022-02-09,374.634,379.126,374.15,378.82,713049.17683479
2022-02-10,377.246,380.78,374.456,376.515,919473.46743065
2022-02-11,377.474,395.444,374.793,393.564,1798486.1084589
2022-02-14,391.279,391.615,377.266,384.975,1734969.7760612
2022-02-15,381.601,383.312,374.822,379.226,799199.60092108
2022-02-16,379.443,388.577,379.255,387.993,1101944.85178
2022-02-17,387.112,395.582,385.766,392.376,900970.65077106
2022-02-18,391.773,393.712,385.439,385.619,1493790.4268745
2022-02-22,389.18,390.802,381.304,385.103,729721.82248719
2022-02-23,386.746,388.913,379.295,380.523,675904.08266582
2022-02-24,389.922,397.096,384.371,389.794,1570936.5308757
2022-02-25,389.22,406.774,389.22,405.379,1273335.1620856
2022-02-28,409.971,438.301,409.594,437.509,2631352.3669909
2022-03-01,439.675,452.302,439.067,451.322,2260198.5375465
2022-03-02,447.037,452.748,431.492,448.641,1803461.2226878
2022-03-03,447.661,450.324,436.747,444.98,1441208.6335698
2022-03-04,449.383,467.986,445.296,463.662,1704473.3263187
2022-03-07,467.472,485.68,467.006,472.943,2427259.4979928
2022-03-08,471.172,472.786,443.505,444.504,2474090.047122
2022-03-09,436.895,452.055,432.868,445.208,1749134.1475889
2022-03-10,445.772,458.269,437.207,439.952,1458222.8572456
2022-03-11,442.991,445.148,431.125,431.729,1188373.1869802
2022-03-14,434.698,438.013,426.708,436.796,923519.85324663
2022-03-15,438.894,443.674,432.293,443.129,836253.74236192
2022-03-16,425.912,438.468,411.869,419.984,1898023.7635404
2022-03-17,426.526,430.434,420.172,424.308,988794.60505498
2022-03-18,423.557,428.87,419.905,423.467,1845405.5891444
2022-03-21,430.681,443.574,427.584,441.921,1307217.0744864
2022-03-22,442.427,443.307,433.946,441.624,749172.56869107
2022-03-23,443.307,447.265,437.885,442.238,593357.40778527
2022-03-24,442.308,450.372,441.407,449.809,672111.35390273
2022-03-25,448.611,455.607,448.611,453.38,485592.57315142
2022-03-28,449.106,451.025,439.942,442.12,668244.85237127
2022-03-29,430.137,445.889,426.861,441.634,903268.72303519
2022-03-30,444.781,451.708,443.792,448.581,630644.99456164
2022-03-31,445.257,453.133,442.021,442.535,654983.94460967
2022-04-01,441.902,450.096,439.408,450.027,706638.02008736
2022-04-04,450.659,451.763,439.71,447.552,720812.49747376
2022-04-05,445.772,458.645,445.772,449.254,582333.93713571
2022-04-06,450.234,461.529,450.114,456.627,814890.96769553
2022-04-07,455.181,467.69,454.222,465.839,769701.61001626
2022-04-08,467.807,472.261,454.534,458.803,919124.81530614
2022-04-11,461.494,466.016,456.864,457.299,878436.60708351
2022-04-12,458.457,461.791,454.504,458.427,639271.35553199
2022-04-13,463.098,465.136,455.507,459.655,569001.27777747
2022-04-14,463.573,465.325,458.481,462.306,1132197.7503284
2022-04-18,462.306,468.411,457.236,460.703,575357.862888
2022-04-19,460.822,468.887,458.625,459.545,548250.91814717
2022-04-20,461.03,464.216,457.635,458.546,609907.77254762
2022-04-21,459.782,460.653,438.384,438.805,957894.93155105
2022-04-22,439.092,451.876,439.018,442.714,734850.54576794
2022-04-25,439.339,440.334,429.602,439.369,614646.40968328
2022-04-26,440.022,447.74,435.797,437.875,620766.51770068
